Mã KH,LSX,PI,Mô tả Sản Phẩm,LOẠI ĐÁ,Kích thước ,L,L2,W,W2,H,H2,CÁCH GIA CÔNG,KHU VỰC,ỨNG DỤNG,Đơn giá,usd_pc,usd_m2,usd_m3,usd_ton,Pcs
,,,,,,,0.0,,0.0,,0.0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
X39,040819 (14/A-X399/19),14/A-X399/19 (10404),"Đá cây bazan - Tất cả các mặt đốt + xịt nước, mép vạt 3mm/45o",BAZAN ĐEN,125258,125,0.0,25.0,0.0,8.0,0.0,ĐỐT XỊT,3.0,PALISADE,,19.88,63.616,795.2,269.559322,90.0
X39,040819 (14/A-X399/19),14/A-X399/19 (10404),"Đá bậc thang bazan - Mặt và 04 cạnh đốt + xịt nước, 2 cạnh dài vạt 5mm/45o, các cạnh còn lại vạt 3mm/45o.",BAZAN ĐEN,1003515,100,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT,3.0,BLOCK_STEP,,38.1,108.8571429,725.714286,246.0048427,64.0
X39,040819 (14/A-X399/19),14/A-X399/19 (10404),"Đá bậc thang bazan - Mặt và 04 cạnh đốt + xịt nước, 2 cạnh dài vạt 5mm/45o, các cạnh còn lại vạt 3mm/45o.",BAZAN ĐEN,1203515,120,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT,3.0,BLOCK_STEP,,45.68,108.7619048,725.0793653,245.7896154,64.0
X39,040819 (14/A-X399/19),14/A-X399/19 (10404),"Đá bậc thang bazan - Mặt và 04 cạnh đốt + xịt nước, 2 cạnh dài vạt 5mm/45o, các cạnh còn lại vạt 3mm/45o.",BAZAN ĐEN,1503515,150,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT,3.0,BLOCK_STEP,,59.85,114,760,257.6271186,36.0
X39,040819 (14/A-X399/19),14/A-X399/19 (10404),Đá cây bazan - Chẻ tay tự nhiên,BAZAN XÁM,100258,100,0.0,25.0,0.0,8.0,0.0,CHẺ TAY TỰ NHIÊN,3.0,PALISADE,15.120 usd/pc,15.12,60.48,756,285.2830189,140.0
X19,020121 (01/A-X19/21),TAH 0121/APNN,"Đá lát Granite Xám G654 Tất cả cạnh cưa, mặt trên đốt chải, vạt mép 3mm",GRANITE XÁM,50502,50,0.0,50.0,0.0,2.0,0.0,ĐỐT XỊT,1.0,TILE,,5.98,23.92,1196,412.4137931,3900.0
X19,020121 (01/A-X19/21),TAH 0121/APNN,"Đá lát Granite Xám G654 Tất cả cạnh cưa, mặt trên đốt chải, vạt mép 3mm",GRANITE XÁM,50503,50,0.0,50.0,0.0,3.0,0.0,ĐỐT XỊT,1.0,TILE,,6.18,24.72,824,284.137931,3910.0
X19,020121 (01/A-X19/21),TAH 0121/APNN,"Đá lát Granite Xám G654 Tất cả cạnh cưa, mặt trên đốt chải, vạt mép 3mm",GRANITE XÁM,100503,100,0.0,50.0,0.0,3.0,0.0,ĐỐT XỊT,1.0,SLAB,,14.5,29,966.6666667,333.3333333,1944.0
X19,020121 (01/A-X19/21),TAH 0121/APNN,"Đá lát Granite Xám G654 Tất cả cạnh cưa, mặt trên đốt chải, vạt mép 3mm",GRANITE XÁM,1001003,100,0.0,100.0,0.0,3.0,0.0,ĐỐT XỊT,1.0,SLAB,,37.5,37.5,1250,431.0344828,2254.0
X19,020121 (01/A-X19/21),TAH 0121/APNN,"Đá cây Granite Xám G654   Tất cả các mặt cưa, đốt, vạt mép 3mm",GRANITE XÁM,100305,100,0.0,30.0,0.0,5.0,0.0,ĐỐT XỊT,1.0,PALISADE,,13.05,43.5,870,300,648.0
X19,020121 (01/A-X19/21),TAH 0121/APNN,"Đá cây Granite Xám G654 Tất cả các mặt cưa, đốt, vạt mép 3mm",GRANITE XÁM,50258,50,0.0,25.0,0.0,8.0,0.0,ĐỐT XỊT,1.0,PALISADE,,6.9,55.2,690,237.9310345,960.0
X19,020121 (01/A-X19/21),TAH 0121/APNN,"Đá cây Granite Xám G654 Tất cả các mặt cưa, đốt, vạt mép 3mm",GRANITE XÁM,75258,75,0.0,25.0,0.0,8.0,0.0,ĐỐT XỊT,1.0,PALISADE,,10.73,57.22666667,715.3333334,246.6666667,644.0
X19,020121 (01/A-X19/21),TAH 0121/APNN,"Đá cây Granite Xám G654 Tất cả các mặt cưa, đốt, vạt mép 3mm",GRANITE XÁM,100258,100,0.0,25.0,0.0,8.0,0.0,ĐỐT XỊT,1.0,PALISADE,,14.8,59.2,740,255.1724138,1440.0
X19,020121 (01/A-X19/21),TAH 0121/APNN,"Đá cây Granite Xám G654 Tất cả các mặt cưa, đốt, vạt mép 3mm",GRANITE XÁM,125258,125,0.0,25.0,0.0,8.0,0.0,ĐỐT XỊT,1.0,PALISADE,,19.13,61.216,765.2,263.862069,378.0
X19,020121 (01/A-X19/21),TAH 0121/APNN,"Đá bậc thang Granite Xám G654-Tất cả các mặt cưa, đốt, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm",GRANITE XÁM,1003016,100,0.0,30.0,0.0,16.0,0.0,ĐỐT XỊT,1.0,BLOCK_STEP,,34.8,116,725,250,792.0
X19,020121 (01/A-X19/21),TAH 0121/APNN,"Đá bậc thang Granite Xám G654-Tất cả các mặt cưa, đốt, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm",GRANITE XÁM,1253016,125,0.0,30.0,0.0,16.0,0.0,ĐỐT XỊT,1.0,BLOCK_STEP,,45,120,750,258.6206897,162.0
X19,020121 (01/A-X19/21),TAH 0121/APNN,"Đá bậc thang Granite Xám G654-Tất cả các mặt cưa, đốt, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm",GRANITE XÁM,1503016,150,0.0,30.0,0.0,16.0,0.0,ĐỐT XỊT,1.0,BLOCK_STEP,,55.8,124,775,267.2413793,132.0
X44,010121 (01/A-X44/21),01/A-X44/21 (PO 9900),"Đá lát Bluestone Thanh Hóa      - Mặt đốt chải kỹ, đốt không sót bề mặt",BLUESTONE,60303,60,0.0,30.0,0.0,3.0,0.0,ĐỐT XỊT,4.0,TILE,,4.05,22.5,750,277.7777778,1848.0
X44,010121 (01/A-X44/21),01/A-X44/21 (PO 9900),"Đá Blue stone Thanh Hóa
- Giả cổ rung",BLUESTONE,80403,80,0.0,40.0,0.0,3.0,0.0,GIẢ CỔ RUNG,4.0,SLAB,,9.024,28.2,940,348.1481481,1020.0
X44,010121 (01/A-X44/21),01/A-X44/21 (PO 9900),"Đá Blue stone Thanh Hóa
Giả cổ rung",BLUESTONE,80403,80,0.0,40.0,0.0,3.0,0.0,GIẢ CỔ RUNG,4.0,SLAB,,9.024,28.2,940,348.1481481,1020.0
X23.1,211220 (03/A-X231/20),03/A-X23/20 (Order 201207),"Đá lát bazan (đá đen Daknong) - Mặt đốt, xịt nước, vạt mép chống mẻ 1mm",BAZAN ĐEN,60603,60,0.0,60.0,0.0,3.0,0.0,ĐỐT XỊT,2.0,TILE,,11.7,32.5,1083.333333,367.2316384,510.0
X23.1,211220 (03/A-X231/20),03/A-X23/20 (Order 201207),"Đá bậc thang bazan (đá đen Daknong) - 6 mặt đốt, xịt nước, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm",BAZAN ĐEN,1253515,125,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT,2.0,BLOCK_STEP,,63.17,144.3885714,962.590476,326.3018563,60.0
X12,201220(01/A-X12-20),01/A-X12/20,"Đá bazan cubic 
Chẻ tay tự nhiên. Hàng đóng kiện",BAZAN XÁM,20108-10,20,0.0,10.0,0.0,8.0,10.0,CHẺ TAY TỰ NHIÊN,1.0,CUBE,0.442 usd/pc,0.442,22.1,245.5555556,105.8999701,21000.0
X12,201220(01/A-X12-20),01/A-X12/20,"Đá bazan cubic 
Chẻ tay tự nhiên. Hàng đóng kiện",BAZAN XÁM,14148-10,14,0.0,14.0,0.0,8.0,10.0,CHẺ TAY TỰ NHIÊN,1.0,CUBE,19.20 usd/m2,0.37632,19.2,213.3333333,94.70958195,15092.0
X23.2,191220 (01/A-X23.2/20),01/A-X23.2/20 (Order 8799),Đá bazan Cubic - Chẻ tay tự nhiên,BAZAN XÁM,10109,10,0.0,10.0,0.0,9.0,0.0,CHẺ TAY TỰ NHIÊN,2.0,CUBE,0.230 usd/pc,0.23,23,255.5555556,110.2126385,7000.0
X23.2,191220 (01/A-X23.2/20),01/A-X23.2/20 (Order 8799),Đá bazan Cubic - Chẻ tay tự nhiên,BAZAN XÁM,20109,20,0.0,10.0,0.0,9.0,0.0,CHẺ TAY TỰ NHIÊN,2.0,CUBE,0.460 usd/pc,0.46,23,255.5555556,110.2126385,2100.0
X23.2,191220 (01/A-X23.2/20),01/A-X23.2/20 (Order 8799),"Đá bazan tường rào cao cấp - mặt trên, dưới & 2 đầu ngắn cưa, 2 mặt trước và sau chẻ tay nhưng không lồi quá, toàn bộ mép vạt tay lại (tham khảo hình bên dưới như đã từng sản xuất cho X29)",BAZAN XÁM,30-45-60207.5,30,60.0,20.0,0.0,7.5,0.0,CHẺ TAY TỰ NHIÊN,2.0,WALL_STONE,8.10 usd/ml,3.645,40.5,540,203.7735849,120.0
X23.2,191220 (01/A-X23.2/20),01/A-X23.2/20 (Order 8799),"Đá bazan tường rào cao cấp - mặt trên, dưới & 2 đầu ngắn cưa, 2 mặt trước và sau chẻ tay nhưng không lồi quá, toàn bộ mép vạt tay lại (tham khảo hình bên dưới như đã từng sản xuất cho X29)",BAZAN XÁM,30-45-602015,30,60.0,20.0,0.0,15.0,0.0,CHẺ TAY TỰ NHIÊN,2.0,WALL_STONE,15.60 usd/ml,7.02,78,520,196.2264151,150.0
X23.2,191220 (01/A-X23.2/20),01/A-X23.2/20 (Order 8799),"Đá bazan tường rào cao cấp - mặt trên, dưới & 2 đầu ngắn cưa, 2 mặt trước và sau chẻ tay nhưng không lồi quá, toàn bộ mép vạt tay lại (tham khảo hình bên dưới như đã từng sản xuất cho X29)",BAZAN XÁM,30-45-602022.5,30,60.0,20.0,0.0,22.5,0.0,CHẺ TAY TỰ NHIÊN,2.0,WALL_STONE,22.50 usd/ml,10.125,112.5,500,188.6792453,126.0
X23.2,191220 (01/A-X23.2/20),01/A-X23.2/20 (Order 8799),Đá cây Bazan - Cưa lột tay,BAZAN XÁM,1002510,100,0.0,25.0,0.0,10.0,0.0,CƯA LỘT TAY,2.0,PALISADE,12.930 usd/pc,12.93,51.72,517.2,191.5555556,54.0
X23.2,191220 (01/A-X23.2/20),01/A-X23.2/20 (Order 8799),Đá cây Bazan - Cưa lột tay,BAZAN XÁM,1502510,150,0.0,25.0,0.0,10.0,0.0,CƯA LỘT TAY,2.0,PALISADE,21.450 usd/pc,21.45,57.2,572,211.8518519,72.0
X23.2,191220 (01/A-X23.2/20),01/A-X23.2/20 (Order 8799),Đá cây Bazan - Cưa lột tay,BAZAN XÁM,2002510,200,0.0,25.0,0.0,10.0,0.0,CƯA LỘT TAY,2.0,PALISADE,30.500 usd/pc,30.5,61,610,225.9259259,60.0
X23.2,191220 (01/A-X23.2/20),01/A-X23.2/20 (Order 8799),Đá bazan tường rào - Chẻ tay tự nhiên,BAZAN XÁM,351715,35,0.0,17.0,0.0,15.0,0.0,CHẺ TAY TỰ NHIÊN,2.0,WALL_STONE,3.570 usd/pc,3.57,60,400,150.9433962,936.0
X23.2,191220 (01/A-X23.2/20),01/A-X23.2/20 (Order 8799),"Đá lát bazan (đá đen Daknong) Mặt đốt, chải, xịt nước, vạt mép chống mẻ 1mm",BAZAN ĐEN,60403,60,0.0,40.0,0.0,3.0,0.0,ĐỐT XỊT,2.0,TILE,,5.952,24.8,826.6666667,280.2259887,1564.0
X23.2,191220 (01/A-X23.2/20),01/A-X23.2/20 (Order 8799),"Đá lát bazan (đá đen Daknong) Mặt đốt, chải, xịt nước, vạt mép chống mẻ 1mm",BAZAN ĐEN,90603,90,0.0,60.0,0.0,3.0,0.0,ĐỐT XỊT,2.0,SLAB,,18.144,33.6,1120,379.6610169,300.0
X23.2,191220 (01/A-X23.2/20),01/A-X23.2/20 (Order 8799),"Đá nắp tường rào bazan (đá đen Daknong) Mặt đốt, chải, xịt nước, 2 cạnh dài chẻ tay tự nhiên, vạt mép 3mm,  2 rãnh thoát nước dọc 2 cạnh dài, rãnh kích thước 0.8 x 0.8cm, cách mép 2cm",BAZAN ĐEN,100265,100,0.0,26.0,0.0,5.0,0.0,ĐỐT XỊT,2.0,WALL_COVERING,,17.16,66,1320,447.4576271,40.0
X23.2,191220 (01/A-X23.2/20),01/A-X23.2/20 (Order 8799),"Đá bậc thang bazan (đá đen Daknong) - 6 mặt đốt, chải, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm",BAZAN ĐEN,803515,80,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT,2.0,BLOCK_STEP,,35.91,128.25,855,289.8305085,10.0
X23.2,191220 (01/A-X23.2/20),01/A-X23.2/20 (Order 8799),"Đá bậc thang bazan (đá đen Daknong) - 6 mặt đốt, chải, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm",BAZAN ĐEN,1003515,100,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT,2.0,BLOCK_STEP,,46.5,132.8571429,885.714286,300.2421308,20.0
X23.2,191220 (01/A-X23.2/20),01/A-X23.2/20 (Order 8799),"Đá bậc thang bazan (đá đen Daknong) - 6 mặt đốt, chải, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm",BAZAN ĐEN,1203515,120,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT,2.0,BLOCK_STEP,,57.77,137.547619,916.9841267,310.8420768,8.0
X59,121020 (34/N-X59820),34/N-X598/20 (P/O 2010-031) ,Đá cubic Granite Trắng Xuân Sơn Tẩy đẹp 6 mặt,GRANITE TRẮNG,1999,19,0.0,9.0,0.0,9.0,0.0,TẨY,5.0,CUBE,,0.785,45.90643275,510.071475,188.9153611,500.0
X39,040819 (14/A-X399/19),14/A-X399/19 (10404),"Đá ốp bậc thang bazan - Mặt đốt xịt nước và hon 1 cạnh dài, mép trên và dưới của cạnh hon vạt 3mm/45o",BAZAN ĐEN,120353,120,0.0,35.0,0.0,3.0,0.0,ĐỐT XỊT,3.0,STEP,,17.6,41.9047619,1396.825397,473.5001345,75.0
X49,161220 (09/A-X499/20),09/A-X499/20,Đá lát Bluestone - Giả cổ rung,BLUESTONE,60402.5,60,0.0,40.0,0.0,2.5,0.0,GIẢ CỔ RUNG,4.0,TILE,,4.944,20.6,824,305.1851852,3360.0
X49,151220 (08/A-X499/20),08/A-X499/20,"Đá lát bluestone- Mặt đốt chải kỹ, đốt không sót bề mặt
Tuyệt đối không nghiệm thu đá nứt, đá om rạn sắp sửa nứt, đá sứt, mẻ cạnh góc ",BLUESTONE,60303,60,0.0,30.0,0.0,3.0,0.0,ĐỐT XỊT,4.0,TILE,,3.708,20.6,686.6666667,254.3209877,3696.0
X19,141220 (12/A-X19/20),TAH 1220/APNN,Đá lát buestone- Quay mẻ chất lượng cao,BLUESTONE,2055,20,0.0,5.0,0.0,5.0,0.0,QUAY MẺ,1.0,PAVING,,0.168,16.8,336,124.4444444,100800.0
X19,141220 (12/A-X19/20),TAH 1220/APNN,Đá lát buestone- Quay mẻ chất lượng cao,BLUESTONE,2485,24,0.0,8.0,0.0,5.0,0.0,QUAY MẺ,1.0,PAVING,,0.33216,17.3,346,128.1481481,52200.0
X19,141220 (12/A-X19/20),TAH 1220/APNN,Đá lát buestone - Mài giấy,BLUESTONE,40402.5,40,0.0,40.0,0.0,2.5,0.0,MÀI GIẤY,1.0,TILE,,2.56,16,640,237.037037,2480.0
X19,141220 (12/A-X19/20),TAH 1220/APNN,Đá lát buestone - Mài giấy,BLUESTONE,60402.5,60,0.0,40.0,0.0,2.5,0.0,MÀI GIẤY,1.0,TILE,,4.08,17,680,251.8518519,1680.0
X19,141220 (12/A-X19/20),TAH 1220/APNN,Đá lát buestone - Mài giấy,BLUESTONE,60602.5,60,0.0,60.0,0.0,2.5,0.0,MÀI GIẤY,1.0,TILE,,8.964,24.9,996,368.8888889,2240.0
X19,141220 (12/A-X19/20),TAH 1220/APNN,Đá lát bluestone - Giả cổ rung,BLUESTONE,20202.5,20,0.0,20.0,0.0,2.5,0.0,GIẢ CỔ RUNG,1.0,TILE,,0.516,12.9,516,191.1111111,20160.0
X19,141220 (12/A-X19/20),TAH 1220/APNN,Đá lát bluestone - Giả cổ rung,BLUESTONE,30302.5,30,0.0,30.0,0.0,2.5,0.0,GIẢ CỔ RUNG,1.0,TILE,,1.305,14.5,580,214.8148148,4480.0
X19,141220 (12/A-X19/20),TAH 1220/APNN,Đá lát bluestone - Giả cổ rung,BLUESTONE,40402.5,40,0.0,40.0,0.0,2.5,0.0,GIẢ CỔ RUNG,1.0,TILE,,2.912,18.2,728,269.6296296,2480.0
X19,141220 (12/A-X19/20),TAH 1220/APNN,Đá cây bluestone- Chà sỏi (giả cổ tay),BLUESTONE,752510,75,0.0,25.0,0.0,10.0,0.0,GIẢ CỔ TAY,1.0,PALISADE,,12.38,66.02666667,660.2666667,244.5432099,520.0
X19,141220 (12/A-X19/20),TAH 1220/APNN,Đá cây bluestone- Mài giấy,BLUESTONE,50258,50,0.0,25.0,0.0,8.0,0.0,MÀI GIẤY,1.0,PALISADE,,6.85,54.8,685,253.7037037,1000.0
X26,131220(24/A-X269/20),24/A-X269/20 (order 1002803),Đá Bazan cubic Chẻ tay tự nhiên,BAZAN XÁM,555,5,0.0,5.0,0.0,5.0,0.0,CHẺ TAY TỰ NHIÊN,2.0,CUBE,16.25 usd/m2,0.040625,16.25,325,129.0963257,20000.0
X26,131220(24/A-X269/20),24/A-X269/20 (order 1002803),Đá Bazan cubic Chẻ tay tự nhiên,BAZAN XÁM,999,9,0.0,9.0,0.0,9.0,0.0,CHẺ TAY TỰ NHIÊN,2.0,CUBE,24.75 usd/m2,0.200475,24.75,275,115.3039832,11616.0
X14,121220 (01/A-X23/20),04/A-X14/20,"Đá Cubic Bazan - Một cạnh 30/5 chẻ tay tự nhiên, các cạnh còn lại cưa.",BAZAN XÁM,3055,30,0.0,5.0,0.0,5.0,0.0,CHẺ TAY TỰ NHIÊN,1.0,CUBE,29.50 usd/m2,0.4425,29.5,590,212.0395328,12960.0
X39,040819 (14/A-X399/19),14/A-X399/19 (10404),"Đá ốp bậc thang bazan - Mặt đốt xịt nước và hon 1 cạnh dài, mép trên và dưới của cạnh hon vạt 3mm/45o",BAZAN ĐEN,150353,150,0.0,35.0,0.0,3.0,0.0,ĐỐT XỊT,3.0,STEP,,26.2,49.9047619,1663.492063,563.8956147,44.0
X39,040819 (14/A-X399/19),14/A-X399/19 (10404),"Đá nắp tường rào bazan - Mặt đốt xịt nước, 2 cạnh dài hon, 2 rãnh thoát nước dọc cạnh dài, rãnh kích thước 0.5x0.5cm cách mép 1.5cm, rãnh cắt hết, vạt mép cạnh dài 3mm/45o",BAZAN ĐEN,100304,100,0.0,30.0,0.0,4.0,0.0,ĐỐT XỊT,3.0,WALL_COVERING,,13.72,45.73333333,1143.333333,387.5706214,100.0
X23.1,121220 (01/A-X23/20),01/A-X23/20 (Order 201118),"Đá lát bazan (đá đen Daknong) Mặt đốt, chải, xịt nước, vạt mép chống mẻ 1mm",BAZAN ĐEN,60403,60,0.0,40.0,0.0,3.0,0.0,ĐỐT XỊT,2.0,TILE,,5.952,24.8,826.6666667,280.2259887,408.0
X23.1,121220 (01/A-X23/20),01/A-X23/20 (Order 201118),"Đá lát bazan (đá đen Daknong) Mặt đốt, chải, xịt nước, vạt mép chống mẻ 1mm",BAZAN ĐEN,90603,90,0.0,60.0,0.0,3.0,0.0,ĐỐT XỊT,2.0,SLAB,,18.144,33.6,1120,379.6610169,50.0
X23.1,121220 (01/A-X23/20),01/A-X23/20 (Order 201118),"Đá cây bazan (đá đen Daknong) Tất cả các mặt đốt chải + xịt nước, mép vạt 3mm/45o",BAZAN ĐEN,100258,100,0.0,25.0,0.0,8.0,0.0,ĐỐT XỊT,2.0,PALISADE,,18.33,73.32,916.5,310.6779661,24.0
X23.1,121220 (01/A-X23/20),01/A-X23/20 (Order 201118),"Đá bậc thang bazan (đá đen Daknong) 6 mặt đốt, chải, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm",BAZAN ĐEN,1003515,100,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT,2.0,BLOCK_STEP,,47.9,136.8571429,912.3809527,309.2816789,100.0
X21.2,091220 (15/A-X21.2/20),15/A-X21.2/20 (2020-APLUS-VN-008),"Đá bậc thang bazan (đá đen Daknong) 6 mặt đốt, chải, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm",BAZAN ĐEN,503515,50,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT,2.0,BLOCK_STEP,,21.63,123.6,824,279.3220339,20.0
X21.2,091220 (15/A-X21.2/20),15/A-X21.2/20 (2020-APLUS-VN-008),"Đá bậc thang bazan (đá đen Daknong) 6 mặt đốt, chải, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm",BAZAN ĐEN,753515,75,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT,2.0,BLOCK_STEP,,33.66,128.2285714,854.8571427,289.7820823,30.0
X21.2,091220 (15/A-X21.2/20),15/A-X21.2/20 (2020-APLUS-VN-008),"Đá bậc thang bazan (đá đen Daknong) 6 mặt đốt, chải, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm",BAZAN ĐEN,1003515,100,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT,2.0,BLOCK_STEP,,46.5,132.8571429,885.714286,300.2421308,72.0
X21.2,091220 (15/A-X21.2/20),15/A-X21.2/20 (2020-APLUS-VN-008),"Đá bậc thang bazan (đá đen Daknong) 6 mặt đốt, chải, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm",BAZAN ĐEN,1253515,125,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT,2.0,BLOCK_STEP,,60.16,137.5085714,916.7238093,310.7538337,36.0
X21.2,091220 (15/A-X21.2/20),15/A-X21.2/20 (2020-APLUS-VN-008),"Đá bậc thang bazan (đá đen Daknong) 6 mặt đốt, chải, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm",BAZAN ĐEN,1503515,150,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT,2.0,BLOCK_STEP,,74.62,142.1333333,947.5555553,321.205273,18.0
X21.2,081220 (13/A-X21.2/20),13/A-X21.2/20 (2020-OTR-1271),"Đá cây bazan -  (đá đen Daknong) Tất cả các mặt đốt chải + xịt nước, mép vạt 3mm/45o",BAZAN ĐEN,100206,100,0.0,20.0,0.0,6.0,0.0,ĐỐT XỊT,2.0,PALISADE,,12.36,61.8,1030,349.1525424,30.0
X21.2,081220 (13/A-X21.2/20),13/A-X21.2/20 (2020-OTR-1271),"Đá cây bazan -  (đá đen Daknong) Tất cả các mặt đốt chải + xịt nước, mép vạt 3mm/45o",BAZAN ĐEN,100307,100,0.0,30.0,0.0,7.0,0.0,ĐỐT XỊT,2.0,PALISADE,,19.95,66.5,950,322.0338983,20.0
X21.2,081220 (13/A-X21.2/20),13/A-X21.2/20 (2020-OTR-1271),"Đá cây bazan -  (đá đen Daknong) Tất cả các mặt đốt chải + xịt nước, mép vạt 3mm/45o",BAZAN ĐEN,100258,100,0.0,25.0,0.0,8.0,0.0,ĐỐT XỊT,2.0,PALISADE,,18.33,73.32,916.5,310.6779661,40.0
X21.2,081220 (13/A-X21.2/20),13/A-X21.2/20 (2020-OTR-1271),"Đá cây bazan -  (đá đen Daknong) Tất cả các mặt đốt chải + xịt nước, mép vạt 3mm/45o",BAZAN ĐEN,150258,150,0.0,25.0,0.0,8.0,0.0,ĐỐT XỊT,2.0,PALISADE,,29.36,78.29333333,978.6666666,331.7514124,16.0
X21.2,081220 (13/A-X21.2/20),13/A-X21.2/20 (2020-OTR-1271),"Đá cây bazan -  (đá đen Daknong) Tất cả các mặt đốt chải + xịt nước, mép vạt 3mm/45o",BAZAN ĐEN,301212,30,0.0,12.0,0.0,12.0,0.0,ĐỐT XỊT,2.0,PALISADE,,3.67,101.9444444,849.5370367,287.9786565,120.0
X21.2,081220 (13/A-X21.2/20),13/A-X21.2/20 (2020-OTR-1271),"Đá cây bazan -  (đá đen Daknong) Tất cả các mặt đốt chải + xịt nước, mép vạt 3mm/45o",BAZAN ĐEN,501212,50,0.0,12.0,0.0,12.0,0.0,ĐỐT XỊT,2.0,PALISADE,,6.34,105.6666667,880.5555558,298.4934088,64.0
X21.2,081220 (13/A-X21.2/20),13/A-X21.2/20 (2020-OTR-1271),"Đá cây bazan -  (đá đen Daknong) Tất cả các mặt đốt chải + xịt nước, mép vạt 3mm/45o",BAZAN ĐEN,751212,75,0.0,12.0,0.0,12.0,0.0,ĐỐT XỊT,2.0,PALISADE,,9.83,109.2222222,910.185185,308.5373508,45.0
X21.2,081220 (13/A-X21.2/20),13/A-X21.2/20 (2020-OTR-1271),"Đá cây bazan -  (đá đen Daknong) Tất cả các mặt đốt chải + xịt nước, mép vạt 3mm/45o",BAZAN ĐEN,1001212,100,0.0,12.0,0.0,12.0,0.0,ĐỐT XỊT,2.0,PALISADE,,13.97,116.4166667,970.1388892,328.8606404,32.0
X21.2,081220 (13/A-X21.2/20),13/A-X21.2/20 (2020-OTR-1271),"Đá cây bazan -  (đá đen Daknong) Tất cả các mặt đốt chải + xịt nước, mép vạt 3mm/45o",BAZAN ĐEN,1501212,150,0.0,12.0,0.0,12.0,0.0,ĐỐT XỊT,2.0,PALISADE,,22.68,126,1050,355.9322034,24.0
X21.2,081220 (13/A-X21.2/20),13/A-X21.2/20 (2020-OTR-1271),"Đá bậc thang bazan (đá đen Daknong) 6 mặt đốt, chải, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm",BAZAN ĐEN,753515,75,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT,2.0,BLOCK_STEP,,33.66,128.2285714,854.8571427,289.7820823,10.0
X21.2,081220 (13/A-X21.2/20),13/A-X21.2/20 (2020-OTR-1271),"Đá bậc thang bazan (đá đen Daknong) 6 mặt đốt, chải, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm",BAZAN ĐEN,1003515,100,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT,2.0,BLOCK_STEP,,46.5,132.8571429,885.714286,300.2421308,24.0
X21.2,081220 (13/A-X21.2/20),13/A-X21.2/20 (2020-OTR-1271),"Đá bậc thang bazan (đá đen Daknong) 6 mặt đốt, chải, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm",BAZAN ĐEN,1253515,125,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT,2.0,BLOCK_STEP,,60.16,137.5085714,916.7238093,310.7538337,12.0
X21.2,081220 (13/A-X21.2/20),13/A-X21.2/20 (2020-OTR-1271),"Đá bậc thang bazan (đá đen Daknong) 6 mặt đốt, chải, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm",BAZAN ĐEN,1503515,150,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT,2.0,BLOCK_STEP,,74.62,142.1333333,947.5555553,321.205273,12.0
X21.2,081220 (13/A-X21.2/20),13/A-X21.2/20 (2020-OTR-1271),"Đá tường rào bazan (đá đen Daknong) Tất cả các mặt đốt chải + xịt nước, mép vạt 3mm/45o",BAZAN ĐEN,401815,40,0.0,18.0,0.0,15.0,0.0,ĐỐT XỊT,2.0,WALL_STONE,,8.64,120,800,271.1864407,120.0
